Age,Income,Credit_Score,Employment_Status,Previous_Loan_Default,Loan_Eligibility
24,74087,830,Employed,0,Yes
23,44116,613,Employed,1,No
24,35023,592,Employed,0,No
35,80458,830,Employed,0,No
27,28829,628,Unemployed,0,No
33,63365,682,Unemployed,0,No
21,57373,817,Unemployed,0,No
28,83682,730,Student,1,No
22,67774,661,Student,0,No
18,61053,626,Unemployed,1,No
26,67118,568,Employed,1,No
33,80666,728,Student,1,No
33,34264,589,Employed,0,No
26,38350,775,Unemployed,1,No
20,29882,509,Employed,0,No
30,47886,518,Employed,1,No
35,81879,834,Unemployed,1,No
30,49269,801,Employed,1,No
22,80909,756,Employed,0,Yes
30,67692,757,Unemployed,0,No
23,87388,571,Student,0,No
23,39162,747,Student,0,No
25,83916,618,Unemployed,1,No
29,50673,521,Employed,0,No
34,67349,698,Student,1,No
19,25230,832,Student,0,No
34,55847,634,Employed,0,No
30,69613,687,Employed,0,Yes
34,52975,692,Unemployed,1,No
29,65224,749,Student,0,No
34,38214,725,Unemployed,0,No
20,87441,829,Student,0,No
22,44498,580,Student,0,No
25,74344,669,Employed,0,Yes
33,82759,745,Unemployed,0,No
31,22942,624,Unemployed,0,No
23,37658,822,Employed,0,Yes
22,27328,585,Student,0,No
34,73143,806,Employed,0,No
27,31239,610,Student,1,No
33,42356,612,Student,0,No
23,86952,635,Unemployed,1,No
32,29023,617,Student,1,No
22,34230,508,Unemployed,1,No
22,32622,590,Student,0,No
35,85972,560,Unemployed,1,No
22,20157,847,Employed,1,No
34,75139,689,Unemployed,1,No
25,83192,695,Student,0,No
31,37548,630,Student,0,No
20,57128,806,Employed,1,No
26,44775,502,Employed,0,No
34,35444,766,Unemployed,1,No
24,61405,709,Student,0,No
22,75846,833,Employed,1,No
26,75517,789,Student,1,No
30,46698,711,Employed,1,No
23,68524,786,Employed,1,No
26,60193,795,Student,1,No
22,35608,617,Student,0,No
21,48109,760,Student,1,No
35,26822,582,Student,0,No
20,39048,741,Employed,1,No
20,28399,634,Unemployed,1,No
20,24948,696,Student,1,No
19,42973,827,Student,1,No
18,46438,836,Employed,1,No
24,24405,806,Employed,0,No
23,24726,684,Unemployed,0,No
23,31382,641,Student,1,No
30,73143,800,Unemployed,0,No
20,31818,781,Student,1,No
29,56242,615,Employed,0,Yes
32,72947,794,Unemployed,1,No
23,73363,759,Unemployed,0,No
34,58568,674,Unemployed,1,No
35,52786,726,Student,1,No
25,64520,734,Employed,1,No
18,83172,559,Student,0,No
30,48885,846,Employed,0,Yes
28,74057,680,Employed,0,Yes
26,52539,647,Unemployed,1,No
28,29965,783,Unemployed,1,No
28,66338,611,Employed,1,No
23,44925,755,Employed,0,Yes
25,51726,635,Unemployed,0,No
24,52728,816,Student,0,No
21,35712,540,Employed,1,No
18,25539,746,Student,1,No
33,56009,751,Unemployed,1,No
30,49110,795,Unemployed,0,No
34,75466,744,Employed,0,No
34,65519,701,Employed,0,No
32,35776,765,Student,1,No
18,21549,845,Unemployed,1,No
21,62655,685,Employed,1,No
23,54452,621,Student,1,No
28,67962,594,Student,1,No
24,74931,690,Student,1,No
26,79077,592,Employed,0,No
25,33090,638,Unemployed,1,No
30,45698,574,Employed,0,No
33,21276,590,Student,1,No
22,87765,773,Employed,1,No
33,59326,628,Employed,0,No
30,32972,583,Unemployed,0,No
26,82460,822,Unemployed,1,No
28,54048,684,Student,1,No
29,22599,710,Unemployed,1,No
24,42877,645,Student,1,No
34,83896,728,Unemployed,1,No
27,80784,823,Unemployed,0,No
28,75288,823,Employed,1,No
20,30369,582,Student,0,No
28,61533,834,Student,1,No
30,55553,727,Student,1,No
31,41930,594,Unemployed,0,No
25,52983,540,Unemployed,0,No
30,33501,548,Unemployed,1,No
35,27055,513,Student,0,No
21,54400,816,Unemployed,0,No
30,60549,617,Unemployed,1,No
32,36569,567,Employed,0,No
18,24607,839,Student,1,No
33,81235,776,Student,1,No
22,43204,802,Employed,1,No
31,88610,827,Employed,1,No
29,83131,776,Unemployed,0,No
32,60352,687,Student,1,No
22,59789,505,Unemployed,0,No
29,57586,740,Employed,0,Yes
33,82530,653,Unemployed,1,No
27,50305,503,Employed,1,No
24,73967,787,Student,1,No
25,41400,830,Student,1,No
25,54469,540,Student,0,No
34,55633,645,Employed,1,No
31,44641,535,Unemployed,0,No
27,34464,826,Student,1,No
26,84486,596,Student,0,No
22,26505,773,Unemployed,0,No
21,56977,637,Unemployed,1,No
18,50514,546,Unemployed,0,No
33,48467,675,Student,1,No
33,68679,737,Employed,0,No
28,30515,574,Unemployed,1,No
30,29356,778,Student,0,No
24,52778,695,Unemployed,0,No
25,70436,726,Unemployed,0,No
24,80402,548,Employed,0,No
33,71003,848,Student,1,No
23,25529,781,Employed,0,No
26,83075,826,Student,0,No
29,26827,841,Unemployed,0,No
25,76906,666,Unemployed,0,No
26,35682,702,Unemployed,0,No
19,82294,805,Unemployed,1,No
20,52600,580,Student,0,No
28,27871,530,Student,0,No
35,34076,564,Student,0,No
28,65523,724,Employed,0,Yes
18,69514,683,Employed,0,Yes
26,25175,748,Employed,1,No
35,58628,777,Employed,1,No
24,44461,778,Student,1,No
32,56087,806,Employed,0,No
20,89617,579,Student,1,No
26,68118,732,Unemployed,1,No
23,22453,817,Student,0,No
28,28302,837,Employed,1,No
24,88690,849,Student,0,No
27,62283,709,Employed,1,No
21,32616,767,Employed,0,Yes
19,37009,591,Unemployed,0,No
21,83618,598,Unemployed,0,No
30,84213,769,Employed,1,No
19,68018,613,Employed,0,Yes
18,47359,835,Student,0,No
32,27956,684,Employed,1,No
29,27641,815,Student,0,No
20,59833,539,Unemployed,0,No
21,50279,772,Student,0,No
24,88969,836,Unemployed,0,No
35,74419,554,Employed,1,No
32,75977,553,Unemployed,0,No
35,72632,758,Student,0,No
35,78066,680,Student,1,No
29,74046,824,Student,1,No
25,48039,692,Employed,1,No
29,79297,729,Student,0,No
19,57287,805,Unemployed,0,No
27,20860,653,Unemployed,0,No
28,22844,641,Employed,0,No
21,24946,735,Student,0,No
22,54732,687,Employed,0,Yes
25,53586,653,Unemployed,1,No
24,30118,666,Student,0,No
33,32499,804,Employed,1,No
19,70010,540,Unemployed,1,No
29,76925,713,Unemployed,0,No
18,70133,527,Student,0,No
28,39605,667,Employed,0,Yes
22,26621,844,Employed,1,No
32,86155,546,Unemployed,1,No
27,71684,575,Unemployed,1,No
20,82371,792,Employed,0,Yes
35,72322,634,Unemployed,1,No
34,76949,566,Unemployed,1,No
35,45966,749,Student,0,No
35,88714,626,Unemployed,0,No
26,76369,665,Employed,0,Yes
21,74209,716,Student,1,No
24,62039,676,Employed,0,Yes
27,42184,679,Employed,1,No
22,77732,522,Unemployed,0,No
29,40446,543,Unemployed,0,No
25,39356,647,Unemployed,1,No
21,59992,730,Student,0,No
28,47395,775,Unemployed,0,No
35,88585,632,Employed,1,No
22,22410,692,Employed,0,No
26,42324,530,Student,0,No
26,26957,738,Employed,0,No
20,70940,838,Student,1,No
21,22500,649,Employed,1,No
25,69899,760,Employed,0,Yes
28,83525,805,Employed,0,Yes
23,46066,756,Student,0,No
19,52426,771,Student,1,No
33,71563,580,Unemployed,1,No
29,66580,820,Student,0,No
34,56159,531,Employed,1,No
30,23862,784,Student,0,No
22,64798,701,Employed,0,Yes
20,70096,766,Employed,0,Yes
31,51504,793,Unemployed,1,No
27,63160,729,Employed,0,Yes
24,38163,797,Employed,0,Yes
22,60501,768,Unemployed,1,No
22,40715,662,Unemployed,0,No
23,61628,574,Employed,0,No
28,74269,710,Student,1,No
26,39917,596,Unemployed,0,No
23,23433,813,Employed,1,No
25,50432,618,Employed,0,Yes
29,30417,744,Unemployed,1,No
29,44114,698,Student,1,No
22,41467,598,Unemployed,0,No
31,21967,638,Student,0,No
24,46812,533,Unemployed,1,No
33,62584,734,Unemployed,1,No
30,25482,811,Employed,1,No
28,71662,813,Employed,0,Yes
34,34328,731,Student,0,No
25,87987,775,Student,0,No
35,70777,764,Employed,0,No
24,58165,725,Student,1,No
27,80469,585,Student,1,No
19,87760,572,Student,1,No
20,85622,557,Unemployed,0,No
30,74206,665,Student,0,No
23,79464,802,Employed,0,Yes
32,31820,628,Student,0,No
21,31952,558,Employed,1,No
29,31181,768,Employed,1,No
34,40958,693,Employed,1,No
19,42398,671,Employed,0,Yes
23,38953,591,Employed,0,No
31,60378,658,Employed,1,No
27,43684,560,Unemployed,0,No
18,53175,506,Student,1,No
33,20753,811,Student,0,No
24,82352,732,Student,1,No
20,20861,625,Employed,1,No
35,47215,525,Unemployed,0,No
19,65746,518,Unemployed,0,No
27,63399,544,Unemployed,0,No
31,43363,582,Employed,1,No
35,43254,733,Employed,1,No
19,32206,653,Student,1,No
30,28869,718,Employed,0,No
27,81710,568,Unemployed,1,No
28,89081,711,Employed,0,Yes
24,27626,555,Employed,0,No
33,57642,718,Employed,1,No
26,88864,794,Employed,1,No
22,85063,766,Employed,1,No
33,43580,812,Unemployed,1,No
24,20207,560,Unemployed,1,No
21,47175,815,Student,1,No
19,63750,679,Employed,0,Yes
18,46370,644,Student,0,No
27,59358,759,Employed,1,No
18,34920,670,Student,1,No
18,43020,599,Student,1,No
33,82193,518,Employed,0,No
33,40366,821,Student,1,No
32,74257,528,Employed,1,No
28,22453,606,Employed,1,No
29,28678,576,Student,0,No
28,69183,820,Employed,0,Yes
30,44560,804,Unemployed,1,No
28,24145,639,Student,0,No
33,51148,690,Student,1,No
24,88825,654,Unemployed,0,No
29,24901,603,Unemployed,1,No
34,23268,747,Employed,0,No
24,64579,747,Employed,1,No
28,38781,550,Employed,0,No
24,24791,735,Student,0,No
18,60760,522,Employed,0,No
28,81194,523,Unemployed,1,No
18,60913,827,Unemployed,1,No
24,45237,646,Student,1,No
32,35420,639,Unemployed,0,No
26,35002,507,Employed,0,No
24,65916,781,Student,1,No
22,57128,793,Unemployed,0,No
20,60812,813,Student,1,No
19,37049,514,Student,0,No
21,70279,527,Unemployed,1,No
30,43459,805,Employed,1,No
29,60952,670,Unemployed,0,No
32,37274,547,Employed,1,No
21,79714,658,Employed,1,No
33,50368,614,Unemployed,1,No
29,71390,593,Employed,1,No
28,79412,749,Unemployed,0,No
33,34796,679,Student,1,No
23,56996,678,Employed,0,Yes
34,33491,707,Employed,0,No
28,29296,654,Employed,1,No
30,74190,622,Employed,0,Yes
35,40843,746,Student,0,No
28,47294,802,Student,1,No
28,50953,588,Employed,0,No
33,34984,803,Employed,1,No
28,32799,727,Unemployed,1,No
30,29123,806,Unemployed,1,No
28,84788,830,Employed,0,Yes
20,48522,571,Employed,0,No
22,39558,731,Employed,1,No
30,78610,600,Unemployed,1,No
27,59917,722,Employed,1,No
20,21064,813,Employed,1,No
22,58559,531,Student,0,No
18,67086,556,Student,0,No
25,76585,802,Student,1,No
30,73219,695,Student,0,No
23,82242,571,Unemployed,1,No
29,74687,578,Student,0,No
22,21520,536,Employed,0,No
22,83792,836,Student,0,No
20,37985,828,Student,1,No
31,43566,732,Employed,1,No
35,78988,696,Student,0,No
23,75675,809,Unemployed,1,No
25,85762,637,Student,1,No
19,24963,790,Student,1,No
21,83115,540,Unemployed,1,No
32,87757,540,Employed,0,No
25,81925,822,Employed,0,Yes
35,60959,813,Unemployed,1,No
35,21413,740,Student,1,No
28,75183,680,Student,1,No
23,24630,805,Employed,1,No
26,28050,822,Student,0,No
19,58240,819,Unemployed,1,No
33,30814,564,Employed,0,No
26,53036,567,Employed,1,No
26,53679,507,Employed,0,No
23,39809,837,Student,1,No
23,54242,620,Student,0,No
34,24337,675,Unemployed,0,No
22,85004,711,Student,0,No
32,41926,607,Employed,1,No
19,54654,559,Unemployed,0,No
32,72264,743,Student,1,No
35,50626,694,Employed,1,No
33,54422,574,Employed,1,No
18,57852,729,Student,1,No
34,25376,549,Employed,1,No
31,55728,671,Student,1,No
21,53468,835,Employed,1,No
32,51692,844,Employed,0,No
34,64224,846,Employed,0,No
28,21386,844,Unemployed,0,No
18,73903,550,Employed,0,No
32,66073,612,Employed,1,No
26,45307,517,Unemployed,0,No
19,48419,806,Employed,0,Yes
21,31322,809,Unemployed,1,No
23,34528,594,Student,1,No
32,29924,827,Student,1,No
31,62389,631,Unemployed,0,No
26,28177,695,Student,1,No
19,53847,635,Unemployed,1,No
20,84450,602,Employed,1,No
23,84494,555,Unemployed,1,No
24,33926,726,Employed,1,No
21,24569,537,Unemployed,1,No
32,22459,754,Unemployed,0,No
19,71181,636,Unemployed,1,No
30,20485,763,Employed,1,No
33,77154,706,Employed,0,No
35,49602,501,Student,1,No
21,67044,670,Employed,1,No
30,27234,823,Employed,0,No
29,64572,541,Student,1,No
24,43149,783,Unemployed,1,No
24,59173,699,Unemployed,1,No
33,31123,823,Student,0,No
22,24679,598,Unemployed,0,No
33,70956,532,Employed,1,No
33,89984,730,Unemployed,0,No
28,27347,672,Employed,0,No
30,35491,608,Employed,1,No
35,39523,796,Unemployed,0,No
19,38558,750,Employed,0,Yes
33,26003,624,Employed,0,No
18,42577,823,Unemployed,1,No
21,79793,812,Unemployed,0,No
21,34965,754,Employed,0,Yes
20,46560,718,Student,1,No
28,35833,850,Employed,0,Yes
28,47948,523,Employed,0,No
28,28286,561,Student,0,No
31,42026,689,Employed,0,No
32,51934,797,Unemployed,0,No
21,69300,580,Unemployed,1,No
20,20832,503,Unemployed,0,No
27,74555,743,Employed,0,Yes
24,38754,827,Student,1,No
31,51359,589,Employed,0,No
23,85521,813,Unemployed,1,No
29,74891,502,Employed,0,No
24,35401,771,Unemployed,1,No
35,86524,612,Student,0,No
26,26955,599,Unemployed,0,No
33,85210,590,Unemployed,0,No
19,67735,645,Unemployed,1,No
26,63816,815,Student,0,No
21,26875,775,Unemployed,0,No
18,83577,763,Unemployed,0,No
25,78303,803,Employed,1,No
31,46050,846,Student,0,No
21,62746,616,Unemployed,0,No
31,46208,692,Unemployed,0,No
33,83492,527,Student,0,No
24,79636,591,Student,1,No
22,79996,599,Employed,1,No
26,46504,671,Unemployed,0,No
19,56779,569,Unemployed,1,No
32,74817,587,Student,0,No
27,40550,826,Employed,0,Yes
35,50107,544,Student,1,No
24,82061,736,Student,0,No
31,52329,626,Student,1,No
25,39525,793,Unemployed,1,No
19,25250,740,Employed,0,No
31,89615,701,Student,0,No
32,84918,623,Unemployed,0,No
31,48574,567,Student,1,No
25,31892,508,Student,1,No
23,80199,792,Employed,0,Yes
32,80786,570,Employed,1,No
23,68551,820,Student,0,No
20,70446,670,Employed,0,Yes
27,75823,638,Employed,0,Yes
20,64000,528,Employed,1,No
19,34544,696,Student,1,No
19,67916,687,Unemployed,0,No
35,46832,570,Student,0,No
35,34884,832,Student,0,No
25,62003,680,Student,1,No
26,27138,532,Student,1,No
32,83730,756,Employed,0,No
33,89717,847,Employed,1,No
32,68253,844,Employed,0,No
24,80014,544,Unemployed,1,No
23,57797,539,Unemployed,0,No
26,34683,575,Student,0,No
24,88247,821,Unemployed,1,No
31,37305,742,Student,1,No
32,22815,649,Unemployed,0,No
18,50451,766,Employed,1,No
31,64930,835,Employed,1,No
33,89489,780,Student,1,No
27,37295,656,Unemployed,1,No
25,83470,690,Student,0,No
22,66284,645,Student,0,No
23,57387,593,Unemployed,0,No
23,51182,559,Unemployed,1,No
22,77788,633,Student,0,No
24,24546,840,Student,1,No
22,68878,729,Employed,0,Yes
35,59526,562,Unemployed,1,No
33,39055,734,Student,0,No
18,86507,669,Employed,1,No
33,57988,793,Employed,0,No
32,64392,557,Employed,1,No
19,38274,847,Employed,0,Yes
27,23250,705,Employed,0,No
32,66844,547,Student,0,No
24,89000,613,Student,0,No
18,30956,775,Student,0,No
34,71697,599,Student,1,No
34,27346,841,Student,1,No
22,76051,689,Student,1,No
18,57309,676,Student,1,No
32,31481,610,Employed,1,No
31,77999,647,Unemployed,1,No
31,38293,800,Employed,0,No
22,47234,655,Student,1,No
20,69253,545,Unemployed,1,No
26,74331,589,Employed,1,No
22,46117,595,Student,1,No
35,84302,521,Student,1,No
33,80745,614,Unemployed,0,No
22,54429,653,Employed,1,No
21,57707,713,Unemployed,1,No
25,23728,561,Student,1,No
20,67416,797,Student,1,No
26,82395,561,Student,0,No
26,41344,797,Unemployed,0,No
28,80429,569,Student,0,No
19,55739,684,Student,1,No
19,57992,649,Employed,0,Yes
34,45403,821,Unemployed,0,No
23,62284,661,Employed,1,No
26,67516,549,Employed,1,No
22,21690,570,Employed,1,No
29,83556,710,Student,0,No
21,48557,579,Employed,0,No
24,88898,772,Employed,0,Yes
31,80357,539,Unemployed,0,No
18,82851,678,Student,1,No
22,77925,805,Employed,1,No
23,59935,514,Employed,0,No
25,36870,572,Employed,0,No
27,36429,607,Unemployed,0,No
31,34643,539,Unemployed,1,No
31,25572,600,Unemployed,0,No
34,27768,740,Unemployed,1,No
19,28683,654,Employed,0,No
21,36225,808,Unemployed,0,No
23,66076,514,Unemployed,0,No
26,65591,680,Unemployed,0,No
34,28957,550,Employed,0,No
34,48442,598,Student,0,No
35,20567,550,Unemployed,1,No
29,44264,725,Employed,0,Yes
23,66507,694,Student,0,No
34,49825,708,Unemployed,1,No
21,81066,556,Employed,0,No
33,67349,647,Employed,0,No
20,63006,752,Unemployed,1,No
27,79892,807,Employed,1,No
32,49605,783,Student,1,No
31,44744,535,Student,1,No
23,21675,845,Student,0,No
30,77417,767,Employed,0,Yes
21,38791,702,Student,0,No
23,28481,686,Unemployed,1,No
24,72990,562,Unemployed,1,No
33,56505,797,Employed,1,No
30,66674,743,Employed,1,No
33,87032,642,Unemployed,1,No
21,36015,628,Student,1,No
25,37643,515,Unemployed,0,No
20,85291,847,Unemployed,0,No
30,62854,578,Student,0,No
20,88150,752,Student,0,No
27,85260,751,Employed,1,No
35,65038,776,Employed,0,No
19,76414,560,Student,1,No
28,69327,726,Student,0,No
19,43182,785,Employed,1,No
23,84419,720,Unemployed,1,No
30,83891,556,Employed,1,No
35,81580,743,Employed,0,No
34,27305,700,Student,1,No
30,66237,645,Student,0,No
18,25913,565,Student,1,No
18,64729,694,Unemployed,1,No
29,66840,710,Student,0,No
25,52455,620,Employed,1,No
20,28585,656,Unemployed,1,No
23,22583,775,Student,0,No
32,75374,790,Employed,1,No
26,22674,740,Employed,0,No
28,69510,792,Student,1,No
21,84010,551,Employed,0,No
28,85107,757,Employed,1,No
23,59258,686,Student,0,No
33,29872,774,Unemployed,1,No
26,26230,652,Employed,1,No
25,32053,796,Unemployed,1,No
26,28817,790,Employed,1,No
31,47490,677,Unemployed,1,No
34,59309,721,Employed,1,No
24,74304,705,Student,1,No
35,43671,509,Employed,0,No
33,47912,838,Employed,1,No
26,89824,814,Student,0,No
34,46299,686,Student,0,No
25,39722,850,Student,1,No
31,61766,532,Employed,0,No
31,54987,646,Employed,0,No
26,50950,707,Unemployed,0,No
22,45154,514,Unemployed,1,No
32,83620,786,Student,1,No
19,46475,581,Student,0,No
18,53868,642,Employed,0,Yes
19,83680,510,Unemployed,0,No
28,59056,532,Student,1,No
20,72021,571,Unemployed,0,No
34,35812,767,Employed,1,No
33,31829,621,Employed,0,No
28,63160,799,Employed,1,No
25,75426,611,Unemployed,0,No
23,48063,640,Student,1,No
26,27330,751,Employed,1,No
21,61482,779,Student,1,No
25,56403,574,Student,1,No
29,60392,510,Employed,0,No
19,51414,629,Employed,1,No
27,67560,850,Unemployed,0,No
32,70917,504,Student,1,No
27,31829,620,Student,0,No
23,77520,823,Student,1,No
19,55918,541,Student,1,No
31,63610,716,Unemployed,0,No
26,86366,533,Student,1,No
35,62830,732,Employed,0,No
19,44083,822,Student,0,No
18,72515,602,Employed,1,No
28,30778,556,Unemployed,0,No
34,37051,804,Employed,1,No
28,79177,744,Employed,0,Yes
26,42738,803,Student,1,No
24,31062,712,Student,0,No
30,69456,792,Unemployed,0,No
18,49977,545,Student,0,No
26,42119,525,Student,1,No
26,39562,545,Student,0,No
21,21850,769,Student,1,No
33,35533,614,Employed,0,No
24,54891,647,Employed,1,No
30,37065,720,Unemployed,0,No
27,44820,714,Unemployed,1,No
22,23771,648,Student,0,No
32,52547,689,Employed,1,No
20,21352,740,Unemployed,1,No
30,47815,696,Employed,1,No
26,29575,548,Employed,0,No
19,63628,620,Student,1,No
19,20702,629,Employed,1,No
27,71733,843,Student,0,No
35,25390,797,Unemployed,1,No
23,86027,752,Student,1,No
22,31750,662,Employed,1,No
22,54131,559,Student,0,No
22,85432,643,Employed,1,No
31,57083,634,Employed,1,No
34,61026,723,Unemployed,1,No
33,39826,784,Employed,1,No
19,44762,576,Unemployed,0,No
23,24700,740,Student,0,No
32,77203,559,Student,0,No
32,66729,787,Student,1,No
33,34744,575,Unemployed,1,No
20,46703,645,Unemployed,0,No
34,55755,788,Employed,0,No
18,88945,792,Unemployed,1,No
20,52264,755,Employed,0,Yes
28,23402,645,Employed,0,No
30,68963,802,Unemployed,1,No
22,23784,541,Student,1,No
32,55300,804,Employed,0,No
28,25747,835,Employed,1,No
28,36950,608,Unemployed,1,No
28,27279,536,Employed,1,No
20,72279,630,Unemployed,0,No
30,31690,510,Unemployed,0,No
30,72742,645,Employed,0,Yes
21,59131,751,Student,1,No
22,67060,840,Unemployed,1,No
34,46197,750,Student,1,No
33,55190,788,Employed,1,No
20,75382,688,Employed,0,Yes
31,75838,547,Unemployed,1,No
32,49390,831,Employed,0,No
33,89111,822,Employed,0,No
27,81370,723,Unemployed,1,No
27,39478,565,Employed,1,No
25,88562,718,Student,0,No
35,30031,523,Employed,0,No
34,75694,711,Unemployed,1,No
26,66590,630,Employed,0,Yes
34,22132,558,Employed,1,No
23,43882,701,Unemployed,0,No
31,59013,660,Employed,1,No
32,54743,674,Unemployed,0,No
23,30252,809,Student,0,No
31,22348,502,Student,0,No
18,42509,835,Student,1,No
30,83795,655,Employed,1,No
30,59669,544,Unemployed,0,No
18,45008,557,Unemployed,0,No
18,47424,746,Employed,0,Yes
25,77119,820,Employed,0,Yes
20,59441,737,Unemployed,1,No
31,22859,559,Unemployed,0,No
32,83576,741,Unemployed,1,No
25,46389,650,Employed,1,No
19,63758,504,Unemployed,1,No
31,84972,796,Employed,1,No
19,83897,704,Student,1,No
25,27956,770,Unemployed,1,No
28,28324,637,Employed,1,No
33,35327,753,Employed,1,No
32,77177,510,Unemployed,1,No
24,81504,676,Student,0,No
34,48796,800,Employed,1,No
32,37191,650,Employed,1,No
31,67219,741,Unemployed,0,No
27,31297,841,Student,0,No
23,46146,580,Employed,1,No
21,74523,752,Student,0,No
24,26166,509,Student,1,No
29,40788,589,Employed,0,No
20,64267,720,Unemployed,0,No
21,49372,749,Student,1,No
29,26117,785,Student,0,No
34,33650,525,Student,1,No
21,33879,812,Employed,0,Yes
35,25501,759,Unemployed,0,No
21,46920,685,Unemployed,1,No
32,86308,755,Employed,0,No
22,67675,671,Unemployed,0,No
24,77554,712,Unemployed,0,No
33,64737,646,Employed,0,No
